thread_id,tweet_id,author_id,inbound,created_at,text,turn_index,clean_text,is_triage
871118,871113,276620,True,2017-10-20T19:39:29Z,"@AmazonHelp 1. Placed order on 2 items 
2. Nothing arrived when Amazon app+email said so (deliverer lied by saying it'd been done)
3. 1 art canceled....",2,1. Placed order on 2 items 2. Nothing arrived when Amazon app+email said so (deliverer lied by saying it'd been done) 3. 1 art canceled....,False
871118,871117,276620,True,2017-10-20T19:41:15Z,"@AmazonHelp ...&amp; 2nd ordered 4 free (arrived)
4. Told 2 wait 4 2nd order to B available again
5. Parcel that supposedly arrived appeared on doorstep...",3,...&amp; 2nd ordered 4 free (arrived) 4. Told 2 wait 4 2nd order to B available again 5. Parcel that supposedly arrived appeared on doorstep...,False
871118,871116,276620,True,2017-10-20T19:42:26Z,@AmazonHelp On Wednesday w/ both items prev ordered BUT packed genuinely looks like sent from war torn country. Damage minimal but still existent...,4,On Wednesday w/ both items prev ordered BUT packed genuinely looks like sent from war torn country. Damage minimal but still existent...,False
871118,871112,AmazonHelp,False,2017-10-20T19:43:32Z,"@276620 I'm sorry for the troubles! Can you tell us who the carrier was? Also, did you receive an e-mail about why the item canceled ? ^AL",5,"I'm sorry for the troubles! Can you tell us who the carrier was? Also, did you receive an e-mail about why the item canceled?",False
871118,871115,276620,True,2017-10-20T19:43:35Z,"@AmazonHelp My questions are:
A. Who do I send item in dble that I have??
B. Is this the standard to be expected from Amazon from now???",6,My questions are: A. Who do I send item in dble that I have?? B. Is this the standard to be expected from Amazon from now???,False
871118,871111,276620,True,2017-10-20T19:45:21Z,"@AmazonHelp No clue who carrier was (is it poss to know?)
2 items: book+USB port 
Book sent 2nd time for free, USB apparently run out from seller",7,"No clue who carrier was (is it poss to know?) 2 items: book+USB port Book sent 2nd time for free, USB apparently run out from seller.",False
871118,871110,AmazonHelp,False,2017-10-20T20:04:00Z,@276620 We'd like to take a closer look into this for you. Please reach out to us by phone or chat here: https://t.co/hApLpMlfHN ^VS,8,We'd like to take a closer look into this for you. Please reach out to us by phone or chat here.,True
871118,871109,276620,True,2017-10-20T20:07:21Z,@AmazonHelp I would rather chat please. That link doesn't allow me to do so,9,I would rather chat please. That link doesn't allow me to do so.,False
871118,871108,AmazonHelp,False,2017-10-20T20:11:33Z,"@276620 You'll find all available contact options, including chat, here: https://t.co/hApLpMlfHN ^AB",10,"You'll find all available contact options, including chat, here.",False
871118,871097,276620,True,2017-10-20T20:16:15Z,@AmazonHelp Care to point out where please?? https://t.co/hgMppqYqp3,11,Care to point out where please??,False
871118,871095,AmazonHelp,False,2017-10-20T20:29:00Z,"@276620 Was the purchase made from https://t.co/ykTUEmdsQA? If so, use this link instead: https://t.co/qy3J24VGxb ^JS",12,"Was the purchase made from? If so, use this link instead.",False
871118,871096,276620,True,2017-10-20T20:30:19Z,@AmazonHelp Still doesn't give me option of using chat,13,Still doesn't give me option of using chat.,False
871118,871098,AmazonHelp,False,2017-10-20T20:36:32Z,"@276620 I see that you are using our mobile site which does not support chat, Steve. You can chat with us via the app or desktop site. ^AD",14,"I see that you are using our mobile site which does not support chat, Steve. You can chat with us via the app or desktop site.",False
871118,871100,276620,True,2017-10-20T20:42:21Z,@AmazonHelp Will check on laptop,15,Will check on laptop.,False
871118,871099,276620,True,2017-10-20T22:07:30Z,"@AmazonHelp Alright so now that I've done it, what's the next step?",16,"Alright so now that I've done it, what's the next step?",False
871118,871101,AmazonHelp,False,2017-10-20T22:10:01Z,@276620 Thanks for the update. What options/info did we provide in your contact with us? ^GG,17,Thanks for the update. What options/info did we provide in your contact with us?,False
871118,871103,276620,True,2017-10-20T22:11:04Z,@AmazonHelp Don't understand sorry. What do you mean?,18,Don't understand sorry. What do you mean?,False
871118,871107,AmazonHelp,False,2017-10-20T22:14:35Z,"@276620 My apologies! When you chatted with us, what options or insight did we give you for your order? ^DW",19,"My apologies! When you chatted with us, what options or insight did we give you for your order?",False
871118,871102,276620,True,2017-10-20T22:17:13Z,@AmazonHelp Although I understand the word insight I'm still not following you,20,Although I understand the word insight I'm still not following you.,False
871118,871104,AmazonHelp,False,2017-10-20T22:38:31Z,"@276620 What was advised when you contacted us, Steve? We would like to know so we can further assist you! ^CN",21,"What was advised when you contacted us, Steve? We would like to know so we can further assist you!",False
871118,871105,276620,True,2017-10-20T22:39:36Z,@AmazonHelp Oh right. Just asked to comment on the matter and the state of parcel when received,22,Oh right. Just asked to comment on the matter and the state of parcel when received.,False
871118,871106,AmazonHelp,False,2017-10-20T23:05:28Z,@276620 We would like a member of our team to investigate this. Could provide more details using this form: https://t.co/bDlaQ4YPSO ^CH,23,We would like a member of our team to investigate this. Could provide more details using this form.,False
874511,874511,327622,True,2017-10-13T16:00:10Z,So what do you do when don't receive what you ordered through @115821 and the seller doesn't want to help you?,0,So what do you do when don't receive what you ordered through and the seller doesn't want to help you?,False
874511,874510,AmazonHelp,False,2017-10-13T16:07:29Z,@327622 I'm sorry to hear about this!  Have you reached out to the seller directly?  ^MW,1,I'm sorry to hear about this! Have you reached out to the seller directly?,False
874511,874505,327622,True,2017-10-13T16:10:08Z,@AmazonHelp Yes - I spoke with them this morning. They said it was delivered and that's it. Contacted ups for help too.,2,Yes - I spoke with them this morning. They said it was delivered and that's it. Contacted ups for help too.,False
874511,874502,AmazonHelp,False,2017-10-13T16:12:30Z,@327622 Can you tell us what info UPS had provided you? ^AC,3,Can you tell us what info UPS had provided you?,False
874511,874503,327622,True,2017-10-13T16:24:58Z,@AmazonHelp They said they delivered and left at the door no signature. I'm trying to get neighbor assistance to locate also.,4,They said they delivered and left at the door no signature. I'm trying to get neighbor assistance to locate also.,False
874511,874504,327622,True,2017-10-13T16:25:35Z,@AmazonHelp They said they would make 3 attempts to try to pick it back up,5,They said they would make 3 attempts to try to pick it back up.,False
874511,874508,327622,True,2017-10-13T16:35:36Z,@AmazonHelp I am waiting to ask a few more people - but I used those features on amazon before. There is no signature it just says delivered on ups,6,I am waiting to ask a few more people - but I used those features on amazon before. There is no signature it just says delivered on ups.,False
874511,874507,327622,True,2017-10-13T16:36:06Z,@AmazonHelp I called the depot and the confirmed it was left with no signature - it's 50 lb package,7,I called the depot and the confirmed it was left with no signature - it's 50 lb package.,False
874511,874509,AmazonHelp,False,2017-10-13T16:46:01Z,"@327622 Please keep us posted! If you haven't found the package, reach out to us using the link ^AF provided earlier.^AC",8,"Please keep us posted! If you haven't found the package, reach out to us using the link ^AF provided earlier.",True
874671,874671,327655,True,2017-10-13T15:49:50Z,@AmazonHelp Multiple calls has been done to CC for my cashback of 700rs but everytime i m listening that issue has been escalated.,0,Multiple calls has been done to CC for my cashback of 700rs but everytime i m listening that issue has been escalated.,False
874671,874669,AmazonHelp,False,2017-10-13T16:00:01Z,"@327655 Sorry about the bad experience, we'd like to know what went wrong, please drop in the details here: https://t.co/GIJyeYqKE0 ^MS",1,"Sorry about the bad experience, we'd like to know what went wrong, please drop in the details here.",False
874671,874670,327655,True,2017-10-13T16:09:48Z,"@AmazonHelp What kind of stupid link is that ,i have dropped my querry here only three times ,asking me do same thing 4th time.pathetic customer service",2,"What kind of stupid link is that,i have dropped my querry here only three times,asking me do same thing 4th time.pathetic customer service.",False
874671,874672,AmazonHelp,False,2017-10-13T16:35:00Z,@327655 details in the link provided to you earlier and we'll help you. (2/2)^SQ,3,details in the link provided to you earlier and we'll help you. (2/2).,False
874671,874674,327655,True,2017-10-13T16:36:14Z,"@AmazonHelp I m sharing my number with u over DM.
You can fetch details with that",4,I m sharing my number with u over DM. You can fetch details with that.,False
874891,874891,327171,True,2017-10-20T20:42:35Z,"@AmazonHelp So frustrating!! Orders normally come thru, now it's my grandsons birthday but the payments are declined!! Please Help Amazon!! I feel so sad about the situation. :( :( #Amazon",0,"So frustrating!! Orders normally come thru, now it's my grandsons birthday but the payments are declined!! Please Help Amazon!! I feel so sad about the situation.:(:( #Amazon.",False
874891,874890,AmazonHelp,False,2017-10-20T21:02:00Z,@327171 I'm sorry for the frustration! Which one of our websites/marketplaces did you use to create the order? ^JR,1,I'm sorry for the frustration! Which one of our websites/marketplaces did you use to create the order?,False
877028,877028,328204,True,2017-10-13T16:10:18Z,@115850 I will make sure.I drag you in consumer court @115850,0,I will make sure.I drag you in consumer court.,False
877028,877026,AmazonHelp,False,2017-10-13T16:22:00Z,@328204 Allow us to understand this better and assist. Please share the required details from the link provided earlier. ^YP,1,Allow us to understand this better and assist. Please share the required details from the link provided earlier.,True
877028,877027,328204,True,2017-10-13T16:23:36Z,@AmazonHelp I have,2,I have.,False
877629,877629,192844,True,2017-10-18T17:08:14Z,Tomorrow it will be 25 days since I made this order and final date conveyed to me for delivery. @AmazonHelp @115850 Will it be fulfilled ? https://t.co/ODJtaOmUBQ,0,Tomorrow it will be 25 days since I made this order and final date conveyed to me for delivery. Will it be fulfilled?,False
877629,877628,AmazonHelp,False,2017-10-18T17:14:00Z,"@192844 Predhin, we''ve sent you an email. Please check your inbox here: https://t.co/8DAc10S7ww and reply for further assistance. ^MS",1,"Predhin, we''ve sent you an email. Please check your inbox here and reply for further assistance.",False
877629,877626,192844,True,2017-10-19T01:22:54Z,@AmazonHelp I am sorry I confirm I didn’t got any email/messages from @AmazonHelp .,2,I am sorry I confirm I didn’t got any email/messages from.,False
877629,877624,192844,True,2017-10-19T05:36:37Z,@AmazonHelp #TerribleCustomerExperience from #amazon. Extremely #unprofessional.  @115850 @AmazonHelp. https://t.co/zd2lUCp3qc,3,#TerribleCustomerExperience from #amazon. Extremely #unprofessional..,False
877629,877623,AmazonHelp,False,2017-10-19T07:39:28Z,@192844 I'm sorry you've not received the order yet. We've received your details and are working on it. We'll get back to you soon. ^AP,4,I'm sorry you've not received the order yet. We've received your details and are working on it. We'll get back to you soon.,False
877629,877622,192844,True,2017-10-19T12:26:05Z,@AmazonHelp Could you please explain what you meant by *soon* ?,5,Could you please explain what you meant by *soon*?,False
877629,877621,AmazonHelp,False,2017-10-19T12:40:01Z,@192844 I understand you're upset. We will surely get back to you with an update soon. Request you to wait. ^NK,6,I understand you're upset. We will surely get back to you with an update soon. Request you to wait.,False
877629,877612,192844,True,2017-10-20T18:32:47Z,@AmazonHelp Still don’t have any clue on the status of my order placed 27 days back. What is stopping you to update atleast a status on when and where ?,7,Still don’t have any clue on the status of my order placed 27 days back. What is stopping you to update atleast a status on when and where?,False
877629,877620,AmazonHelp,False,2017-10-20T18:57:28Z,@192844 I understand you're upset with us. You must have received an email correspondence from our social media team by now. 1/2 ^NK,8,I understand you're upset with us. You must have received an email correspondence from our social media team by now. 1/2.,False
877629,877610,AmazonHelp,False,2017-10-20T18:57:32Z,@192844 Request you to check and respond to that correspondence for further assistance. 2/2 ^NK,9,Request you to check and respond to that correspondence for further assistance. 2/2.,False
877629,877611,192844,True,2017-10-21T01:29:33Z,@AmazonHelp Only content am getting from your email is*you will be updated soon*but what I am expecting is status of order on when delivery will happen.,10,Only content am getting from your email is*you will be updated soon*but what I am expecting is status of order on when delivery will happen.,False
877629,877613,AmazonHelp,False,2017-10-21T01:37:37Z,@192844 We're working on your issue and we'll get in touch once we receive an update from our team. Appreciate your understanding. ^SQ,11,We're working on your issue and we'll get in touch once we receive an update from our team. Appreciate your understanding.,True
877629,877614,192844,True,2017-10-21T04:00:30Z,"@AmazonHelp I am sure you are working on it, you better work harder. Just a simple question:When can I expect my order to be delivered ?",12,"I am sure you are working on it, you better work harder. Just a simple question:When can I expect my order to be delivered?",False
877629,877616,192844,True,2017-10-21T04:44:37Z,@AmazonHelp I am sure you have escalated the issue and will make the delivery even faster. *Just want date by which delivery must happen.* date plz ?,13,I am sure you have escalated the issue and will make the delivery even faster. *Just want date by which delivery must happen.* date plz?,False
877629,877617,AmazonHelp,False,2017-10-21T05:15:35Z,"@192844 I understand the urgency, Predhin. Please respond to the email from us for further information on delivery. ^JC",14,"I understand the urgency, Predhin. Please respond to the email from us for further information on delivery.",False
877629,877618,192844,True,2017-10-21T06:21:51Z,"@AmazonHelp Yes.I see that as per the mail, I will get my order by October 27th which is the max time span.Make sure this happens atleast this 3rd time. https://t.co/KR6kIqjeAJ",15,"Yes.I see that as per the mail, I will get my order by October 27th which is the max time span.Make sure this happens atleast this 3rd time.",False
878816,878816,AmazonHelp,False,2017-10-20T18:51:01Z,"@328640 Sorry for this, Christian! When you go here: https://t.co/GOUhsalC1d what is shown checked under ""Promotional Emails?"" ^TM https://t.co/STRyhGtDDf",0,"Sorry for this, Christian! When you go here what is shown checked under ""Promotional Emails?"".",False
878816,878814,328640,True,2017-10-20T18:56:11Z,@AmazonHelp @AmazonHelp all disabled; and it's always been like that. https://t.co/xDPHVY2epP,1,all disabled; and it's always been like that.,False
878816,878813,AmazonHelp,False,2017-10-20T19:07:00Z,@328640 We're unable to view account info on Twitter. We'd like to look into this. Reach us by using the link provided by RS.^AL,2,We're unable to view account info on Twitter. We'd like to look into this. Reach us by using the link provided by RS.,True
879997,879997,328920,True,2017-10-20T19:14:29Z,@115850 can u give atlest help line and email address. Mobile application redirect call in landon and  can not fetch you order 😡,0,can u give atlest help line and email address. Mobile application redirect call in landon and can not fetch you order 😡.,False
879997,879998,328920,True,2017-10-22T11:19:00Z,@115850 @115850 really i need invoice of my order on but u guyz cant do that in proper process.. #shem,1,really i need invoice of my order on but u guyz cant do that in proper process.. #shem.,False
879997,986884,AmazonHelp,False,2017-10-22T11:34:55Z,"@328920 Jayesh, We'd like to take a closer look at this, please drop in the details here: https://t.co/GIJyeYqKE0 ^MS",2,"Jayesh, We'd like to take a closer look at this, please drop in the details here.",False
879997,986885,328920,True,2017-10-23T16:33:05Z,"@AmazonHelp Really worst service @115850 @AmazonHelp  .. u guys can not give a singel invoice related to my order ... really worst site where u can not call and u can not email problem , no call back from amazon",3,"Really worst service.. u guys can not give a singel invoice related to my order... really worst site where u can not call and u can not email problem, no call back from amazon.",False
879997,986886,AmazonHelp,False,2017-10-23T16:56:35Z,@328920 We'd like to help. Could you please confirm sharing your details in the link provided here: https://t.co/aCth2QjpGu? ^ VN,4,We'd like to help. Could you please confirm sharing your details in the link provided here? ^ VN.,False
879997,986887,328920,True,2017-10-24T10:01:48Z,@AmazonHelp I done before also .. u send me link i fill all details still u guyz cant reslove the issue. I m not even getting single call from amazon,5,I done before also.. u send me link i fill all details still u guyz cant reslove the issue. I m not even getting single call from amazon.,False
879997,986889,AmazonHelp,False,2017-10-24T10:33:00Z,"@328920 I have checked thoroughly but I'm afraid we haven't received your details. Please sign in to your account,(1/2)^SF",6,"I have checked thoroughly but I'm afraid we haven't received your details. Please sign in to your account,(1/2).",False
879997,986888,AmazonHelp,False,2017-10-24T10:33:29Z,@328920 and send us the details using the link provided by 'MS' and I will look into the issue right away.(2/2)^SF,7,and send us the details using the link provided by 'MS' and I will look into the issue right away.(2/2).,False
879997,986890,328920,True,2017-10-25T09:45:10Z,@AmazonHelp 180030009009 number for Amazon only answering machine is working . No assessment for my query ... worst thig facing #amazonhelp #amazonindia @115850 @AmazonHelp,8,180030009009 number for Amazon only answering machine is working. No assessment for my query... worst thig facing #amazonhelp #amazonindia.,False
879997,986891,AmazonHelp,False,2017-10-25T09:55:04Z,"@328920 As informed, kindly share the asked details via the link here: https://t.co/GIJyeYqKE0 we'll help you. ^SG",9,"As informed, kindly share the asked details via the link here we'll help you.",True
879997,986893,328920,True,2017-10-26T06:13:07Z,@AmazonHelp  https://t.co/lrFm0b8llE,10,,False
879997,986892,328920,True,2017-10-26T06:13:48Z,@AmazonHelp See mail timing and i didnt get any call from amazon https://t.co/WpUjs1UAya,11,See mail timing and i didnt get any call from amazon.,False
879997,986894,328920,True,2017-10-26T06:16:45Z,"@AmazonHelp How may times i have to fill details ??
#nouse #worst #service #amazon #amazonhelp. I will recommend people if u call call center only answering machine is present. No one care after ur order finish . @115850 @AmazonHelp",12,How may times i have to fill details?? #nouse #worst #service #amazon #amazonhelp. I will recommend people if u call call center only answering machine is present. No one care after ur order finish.,False
879997,986895,328920,True,2017-10-26T06:18:34Z,@AmazonHelp If you can send me url with prefill my mobile number why u dont u call me ? Really unsatisfied with customer care service.. Dont let make fake promises to people.,13,If you can send me url with prefill my mobile number why u dont u call me? Really unsatisfied with customer care service.. Dont let make fake promises to people.,False
879997,986898,AmazonHelp,False,2017-10-26T06:21:00Z,@328920 I understand your concern regarding invoice of your order. (1/3)^VH,14,I understand your concern regarding invoice of your order. (1/3).,False
879997,986897,AmazonHelp,False,2017-10-26T06:21:26Z,@328920 You may download invoice by following the given steps here: https://t.co/5Yn6xfJfYI (2/3) ^VH,15,You may download invoice by following the given steps here (2/3).,False
879997,986899,328920,True,2017-10-27T05:03:26Z,@AmazonHelp Not able to do .. seen all the options,16,Not able to do.. seen all the options.,False
881112,881112,329217,True,2017-10-20T18:58:19Z,"@115830 customer service is so bad. I was sold illegal software, and they don’t even care 🙇🏽",0,"customer service is so bad. I was sold illegal software, and they don’t even care 🙇🏽.",False
881112,881110,AmazonHelp,False,2017-10-20T19:34:32Z,"@329217 I'm sorry for the poor experience. When you contacted us, what options were we able to provide? ^FJ",1,"I'm sorry for the poor experience. When you contacted us, what options were we able to provide?",False
881112,881111,329217,True,2017-10-20T21:19:52Z,"@AmazonHelp I was first suggested to buy the software from an alternative seller (again software was illegal, but refund is processing for that) P1",2,"I was first suggested to buy the software from an alternative seller (again software was illegal, but refund is processing for that) P1.",False
881112,881113,329217,True,2017-10-20T21:20:55Z,"@AmazonHelp The customer service rep, contacted the seller on my behalf, the seller responded, but the response wasn’t of value. P2",3,"The customer service rep, contacted the seller on my behalf, the seller responded, but the response wasn’t of value. P2.",False
881112,881114,329217,True,2017-10-20T21:22:12Z,"@AmazonHelp I’m waiting on Amazon now, I was told, it will take upto 2 weeks to fix, which is ridiculous considering it’s been a week since my complaint",4,"I’m waiting on Amazon now, I was told, it will take upto 2 weeks to fix, which is ridiculous considering it’s been a week since my complaint.",False
882543,882543,329566,True,2017-10-20T19:45:38Z,@117634 @AmazonHelp Trying to buy Kindle unlimited yearly subscription but getting an unknown error everytime. Please help. https://t.co/QgKvjyRXLP,0,Trying to buy Kindle unlimited yearly subscription but getting an unknown error everytime. Please help.,False
882543,882544,AmazonHelp,False,2017-10-20T19:52:00Z,"@329566 Sorry for the trouble with purchasing kindle subscription, Sahil. We'd like to look into this. 1/2 ^HD",1,"Sorry for the trouble with purchasing kindle subscription, Sahil. We'd like to look into this. 1/2.",False
882543,882542,AmazonHelp,False,2017-10-20T19:52:29Z,@329566 Please connect with us here: https://t.co/z9yN0BsE5O and we'll check this. Please connect with us between 7am-12am. 2/2 ^HD,2,Please connect with us here and we'll check this. Please connect with us between 7am-12am. 2/2.,False
883914,883914,329903,True,2017-10-20T21:47:20Z,"99% of the time, @115821 Prime delivers within its 2 day guarantee. 100% of the time it fails, I needed it in 2 days.",0,"99% of the time, Prime delivers within its 2 day guarantee. 100% of the time it fails, I needed it in 2 days.",False
883914,883913,AmazonHelp,False,2017-10-20T22:09:00Z,"@329903 I'm sorry for any trouble! Without sharing acount details, can you tell us more? Have we missed the date given in Your Orders?  ^LR",1,"I'm sorry for any trouble! Without sharing acount details, can you tell us more? Have we missed the date given in Your Orders?",False
883914,883911,329903,True,2017-10-20T22:13:51Z,"@AmazonHelp Guaranteed delivery was originally 10/19. It arrived at a city about 5 miles from me on that day; current estimate is 10/21, 2 days late.",2,"Guaranteed delivery was originally 10/19. It arrived at a city about 5 miles from me on that day; current estimate is 10/21, 2 days late.",False
883914,883909,AmazonHelp,False,2017-10-20T22:25:45Z,@329903 I'm sorry for any inconvenience this may have caused you. We can look into this in real time here: https://t.co/hApLpMlfHN ^BL,3,I'm sorry for any inconvenience this may have caused you. We can look into this in real time here.,False
883914,883910,329903,True,2017-10-20T23:36:16Z,"@AmazonHelp I'm not sure what dark magic you might have worked, but it just arrived... Lessening the inconvenience a bit. Thank you!",4,"I'm not sure what dark magic you might have worked, but it just arrived... Lessening the inconvenience a bit. Thank you!",False
883914,883912,AmazonHelp,False,2017-10-20T23:42:00Z,@329903 Fantastic! I'm so glad to hear it arrived. Thanks for letting us know! ^JN,5,Fantastic! I'm so glad to hear it arrived. Thanks for letting us know!,False
885497,885497,330262,True,2017-10-13T17:13:16Z,"Return tracking id 710394154356
@115821 take care of future packing issues from the seller. I think product got damaged due to poor packing https://t.co/WKgVttLI1Q",0,Return tracking id 710394154356 take care of future packing issues from the seller. I think product got damaged due to poor packing.,False
885497,885496,AmazonHelp,False,2017-10-13T17:23:32Z,"@330262 Thanks for bringing this to our notice, Prateek. I'll ensure that your feedback is passed on to the appropriate team. ^NK",1,"Thanks for bringing this to our notice, Prateek. I'll ensure that your feedback is passed on to the appropriate team.",False
888260,888260,330908,True,2017-11-25T16:14:17Z,"@115830 your delivery drivers are a joke! Lazy and rude! Saw him coming, he delivered a parcel to my neighbour and dropped mine off there too despite me standing with the door open..",0,"your delivery drivers are a joke! Lazy and rude! Saw him coming, he delivered a parcel to my neighbour and dropped mine off there too despite me standing with the door open..",False
888260,888259,AmazonHelp,False,2017-11-25T16:17:01Z,"@330908 I'm very sorry for this, Paul. If you'd like to leave carrier feedback, please visit us here: https://t.co/JzP7hlA23B ^RB",1,"I'm very sorry for this, Paul. If you'd like to leave carrier feedback, please visit us here.",False
888325,888325,330921,True,2017-11-25T14:57:57Z,"@115850 @115851 ..i ordered books from amazonindia on 23rd Nov. As a prime customer ,was promised to delivered on 24th nov but not delivered. Escalated the issue and again promised to delivered at 25th nov but yet i havent received the order...",0,"..i ordered books from amazonindia on 23rd Nov. As a prime customer,was promised to delivered on 24th nov but not delivered. Escalated the issue and again promised to delivered at 25th nov but yet i havent received the order...",False
888325,888323,AmazonHelp,False,2017-11-25T16:09:25Z,@330921 I'm sorry about the delay in delivering your order. Kindly share your details here: https://t.co/GIJyeYqKE0 and we'll assist you accordingly. ^GD,1,I'm sorry about the delay in delivering your order. Kindly share your details here and we'll assist you accordingly.,True
888325,888324,330921,True,2017-11-25T17:41:55Z,@AmazonHelp You are late...i have cancelled the order now...,2,You are late...i have cancelled the order now...,False
888325,888326,AmazonHelp,False,2017-11-25T18:10:00Z,@330921 We definitely didn't intend the delivery experience that you've had.  I've noted your comments and will be sure to forward this as a feedback internally to minimize the chances of anything like this occurring again. Appreciate your understanding. ^MP,3,We definitely didn't intend the delivery experience that you've had. I've noted your comments and will be sure to forward this as a feedback internally to minimize the chances of anything like this occurring again. Appreciate your understanding.,False
890552,890552,331443,True,2017-10-20T23:47:57Z,"Thank you, @AmazonHelp! My defective product problem was resolved promptly &amp; professionally. #HappyCamper",0,"Thank you,! My defective product problem was resolved promptly &amp; professionally. #HappyCamper.",False
890552,890551,AmazonHelp,False,2017-10-20T23:55:00Z,@331443 We're happy to hear everything was taken care of. Please let us know if you need any further assistance! ^BH,1,We're happy to hear everything was taken care of. Please let us know if you need any further assistance!,False
890770,890770,331502,True,2017-10-13T17:49:58Z,Hey @AmazonHelp so it’s been almost a week and I guess my package is lost 😑 What now? https://t.co/8rfptcRP1d,0,Hey so it’s been almost a week and I guess my package is lost 😑 What now?,False
890770,890768,AmazonHelp,False,2017-10-13T17:56:31Z,"@331502 I'm sorry to see your package may be lost, MaryAnne! We'd like to look into this with you here: https://t.co/hApLpMlfHN ^HC",1,"I'm sorry to see your package may be lost, MaryAnne! We'd like to look into this with you here.",False
890770,890769,331502,True,2017-10-13T19:33:34Z,"@AmazonHelp Great, thank you",2,"Great, thank you.",False
890854,890854,331525,True,2017-10-13T17:40:57Z,@AmazonHelp hey my deliver is out for delivery but it seems too late for it to arrive. Can you check to see if it’s been returned to sender?,0,hey my deliver is out for delivery but it seems too late for it to arrive. Can you check to see if it’s been returned to sender?,False
890854,890852,AmazonHelp,False,2017-10-13T17:48:31Z,"@331525 Hey Adam, Our couriers will deliver all the way up to 9PM. If it doesn't arrive by then, we'll get it corrected for you. ^EM",1,"Hey Adam, Our couriers will deliver all the way up to 9PM. If it doesn't arrive by then, we'll get it corrected for you.",False
890854,890853,331525,True,2017-10-13T19:00:00Z,@AmazonHelp Is there any way of knowing if delivery has already been attempted? I fear they may have come earlier and failed.,2,Is there any way of knowing if delivery has already been attempted? I fear they may have come earlier and failed.,False
890854,890855,AmazonHelp,False,2017-10-13T19:06:00Z,@331525 You can check the tracking here: https://t.co/Y5jpI9gRhE as it will have an update if delivery has been attempted. ^TR,3,You can check the tracking here as it will have an update if delivery has been attempted.,False
890854,890856,331525,True,2017-10-13T20:04:50Z,@AmazonHelp It’s still showing as out for delivery but it’s now past 9pm,4,It’s still showing as out for delivery but it’s now past 9pm.,False
890854,890857,AmazonHelp,False,2017-10-13T22:42:27Z,@331525 Oh no! Will you confirm the carrier for your order? Have you tried to reach out to them regarding the tracking status? ^HC,5,Oh no! Will you confirm the carrier for your order? Have you tried to reach out to them regarding the tracking status?,True
890854,890858,331525,True,2017-10-13T23:29:23Z,@AmazonHelp It’s your carrier.,6,It’s your carrier.,False
89093,89093,135275,True,2017-11-30T14:42:57Z,"@AmazonHelp was told you would call me back within four hours, been over 24 and still no call...",0,"was told you would call me back within four hours, been over 24 and still no call...",False
89093,89092,AmazonHelp,False,2017-11-30T14:48:00Z,@135275 Oh no! I'm sorry you haven't received a callback! Have you had a chance to reach back out to us for an update? ^JO,1,Oh no! I'm sorry you haven't received a callback! Have you had a chance to reach back out to us for an update?,False
89093,89091,135275,True,2017-11-30T14:49:05Z,@AmazonHelp This is what I’m doing now,2,This is what I’m doing now.,False
89093,89090,AmazonHelp,False,2017-11-30T14:58:00Z,@135275 We do not have access to your account information for security reasons. Please contact us directly using the following link: https://t.co/oGDklGgbCZ.^SM,3,We do not have access to your account information for security reasons. Please contact us directly using the following link.,True
89195,89195,135291,True,2017-11-30T14:31:28Z,@115821 strike again by separating my 1 time delivery over a span of a week. Do you know people work 9 to 5 right?,0,strike again by separating my 1 time delivery over a span of a week. Do you know people work 9 to 5 right?,False
89195,89194,AmazonHelp,False,2017-11-30T14:40:00Z,@135291 You can set a safe place for your deliveries in case they are delivered when you are not at home. Instructions for setting a safe place can be found here: https://t.co/472WTpEMc5 ^MI,1,You can set a safe place for your deliveries in case they are delivered when you are not at home. Instructions for setting a safe place can be found here.,False
89195,89191,135291,True,2017-11-30T14:43:20Z,"@AmazonHelp I am aware of this, I live in a flat and no option was suitable. For some reason I wasn't allowed to deliver it at a post office which is what I normally do. What annoys me more is you chose @116324 to deliver. They are notoriously bad. Evidentially so. 🙄",2,"I am aware of this, I live in a flat and no option was suitable. For some reason I wasn't allowed to deliver it at a post office which is what I normally do. What annoys me more is you chose to deliver. They are notoriously bad. Evidentially so. 🙄.",False
89195,89189,AmazonHelp,False,2017-11-30T14:48:41Z,"@135291 We'd like to help out any way we can, but do not have access to account information here on Twitter. If you could reach us by Phone or Chat: https://t.co/JzP7hlA23B we would be happy to explore all of our options for you! Keep us posted, Lucas! ^FR",3,"We'd like to help out any way we can, but do not have access to account information here on Twitter. If you could reach us by Phone or Chat we would be happy to explore all of our options for you! Keep us posted, Lucas!",True
89195,89190,135291,True,2017-11-30T15:48:50Z,"@AmazonHelp I already emailed and got a copy paste response also listed the wrong product and then credited with £5, all i wanna know is where my package is.",4,"I already emailed and got a copy paste response also listed the wrong product and then credited with £5, all i wanna know is where my package is.",False
89195,89192,AmazonHelp,False,2017-11-30T15:53:36Z,"@135291 I see! Thanks for the information, Lucas! Would you be able to contact us by phone or chat for real-time assistance with this delivery? You can contact us here: https://t.co/JzP7hlA23B and we will look into the matter thoroughly! ^FR",5,"I see! Thanks for the information, Lucas! Would you be able to contact us by phone or chat for real-time assistance with this delivery? You can contact us here and we will look into the matter thoroughly!",True
